forward_num_growth_compet_nomut_0.10,reverse_num_growth_compet_nomut_0.10,forward_rate_growth_compet_nomut_0.10,reverse_rate_growth_compet_nomut_0.10,organism_num_growth_compet_nomut_0.10,organism_rate_growth_compet_nomut_0.10,forward_num_growth_compet_nomut_0.15,reverse_num_growth_compet_nomut_0.15,forward_rate_growth_compet_nomut_0.15,reverse_rate_growth_compet_nomut_0.15,organism_num_growth_compet_nomut_0.15,organism_rate_growth_compet_nomut_0.15,forward_num_growth_compet_nomut_0.20,reverse_num_growth_compet_nomut_0.20,forward_rate_growth_compet_nomut_0.20,reverse_rate_growth_compet_nomut_0.20,organism_num_growth_compet_nomut_0.20,organism_rate_growth_compet_nomut_0.20,forward_num_growth_compet_nomut_0.25,reverse_num_growth_compet_nomut_0.25,forward_rate_growth_compet_nomut_0.25,reverse_rate_growth_compet_nomut_0.25,organism_num_growth_compet_nomut_0.25,organism_rate_growth_compet_nomut_0.25,forward_num_growth_compet_nomut_0.30,reverse_num_growth_compet_nomut_0.30,forward_rate_growth_compet_nomut_0.30,reverse_rate_growth_compet_nomut_0.30,organism_num_growth_compet_nomut_0.30,organism_rate_growth_compet_nomut_0.30,forward_num_growth_compet_nomut_0.35,reverse_num_growth_compet_nomut_0.35,forward_rate_growth_compet_nomut_0.35,reverse_rate_growth_compet_nomut_0.35,organism_num_growth_compet_nomut_0.35,organism_rate_growth_compet_nomut_0.35,forward_num_growth_compet_nomut_0.40,reverse_num_growth_compet_nomut_0.40,forward_rate_growth_compet_nomut_0.40,reverse_rate_growth_compet_nomut_0.40,organism_num_growth_compet_nomut_0.40,organism_rate_growth_compet_nomut_0.40,forward_num_growth_compet_nomut_0.45,reverse_num_growth_compet_nomut_0.45,forward_rate_growth_compet_nomut_0.45,reverse_rate_growth_compet_nomut_0.45,organism_num_growth_compet_nomut_0.45,organism_rate_growth_compet_nomut_0.45,forward_num_growth_compet_nomut_0.50,reverse_num_growth_compet_nomut_0.50,forward_rate_growth_compet_nomut_0.50,reverse_rate_growth_compet_nomut_0.50,organism_num_growth_compet_nomut_0.50,organism_rate_growth_compet_nomut_0.50,forward_num_growth_compet_nomut_0.55,reverse_num_growth_compet_nomut_0.55,forward_rate_growth_compet_nomut_0.55,reverse_rate_growth_compet_nomut_0.55,organism_num_growth_compet_nomut_0.55,organism_rate_growth_compet_nomut_0.55,forward_num_growth_compet_nomut_0.60,reverse_num_growth_compet_nomut_0.60,forward_rate_growth_compet_nomut_0.60,reverse_rate_growth_compet_nomut_0.60,organism_num_growth_compet_nomut_0.60,organism_rate_growth_compet_nomut_0.60
452.3,545.8,6.59796548706716,6.71702397107285,998.1,6.7030251720737,509.1,489.4,6.56403533177771,6.69441500623737,998.5,6.65697822070567,520.0,478.3,6.74198495698193,6.65614661563263,998.3,6.70865165642222,574.7,423.9,6.71247963120544,6.68472403011611,998.6,6.69706901290068,583.4,414.3,6.79880914541833,6.67588787251675,997.7,6.74629219373245,573.7,424.8,6.65668566020419,6.71032044271725,998.5,6.68663703783944,699.5,298.6,6.74841641419537,6.75328093660463,998.1,6.75002166646056,834.8,163.9,6.64356264373134,6.76764471288572,998.7,6.68461006096277,923.2,75.3,6.72708171163553,6.64781582954359,998.5,6.72539954784444,970.2,28.4,6.72359334787412,6.63619266870041,998.6,6.72008892660195,989.7,8.5,6.74229576727262,5.97516579911317,998.2,6.74089162286202
454.3,543.6,6.5992283209796,6.71515902251176,997.9,6.70273959625408,508.7,489.8,6.57070939239272,6.69596360741172,998.5,6.66061037744975,519.4,479.3,6.74132772499994,6.66207413856916,998.7,6.71122856323257,576.1,422.6,6.71663640540723,6.684060267255,998.7,6.6989321987318,584.3,413.8,6.79823363895675,6.66816404625967,998.1,6.74259270066454,575.3,423.0,6.65817065450803,6.70929807407552,998.3,6.68716359952051,700.2,298.0,6.74870160197842,6.75061566765896,998.2,6.74913437868877,831.5,167.0,6.64531534451387,6.77471922076346,998.5,6.68746828337394,924.8,73.3,6.73149778653467,6.65639387073676,998.1,6.73058333658813,970.4,27.6,6.72393790496092,6.62058305681338,998.0,6.72013157081709,990.6,8.2,6.74637990028811,5.97030112044818,998.8,6.74498245740731
452.7,545.6,6.60419428100632,6.72128799478853,998.3,6.70790675248809,509.2,489.1,6.57775866505019,6.6948422652484,998.3,6.66364246933068,517.6,480.6,6.74661183150856,6.66846478080418,998.2,6.71789893933337,576.9,420.9,6.71385570095782,6.68387658844032,997.8,6.69769096833708,582.9,415.3,6.80035890718464,6.67639408773252,998.2,6.74772842804191,574.0,424.3,6.66068031827923,6.71122732160181,998.3,6.68947253867094,703.5,294.5,6.75293565886988,6.75230233807353,998.0,6.7528284361215,831.2,166.9,6.65035214246613,6.76974043964632,998.1,6.69225997416656,926.5,72.1,6.73374582496148,6.64257149042061,998.6,6.73171708782931,971.2,27.4,6.72224151215572,6.62601436012629,998.6,6.71892861267488,990.5,7.7,6.74875559821609,6.01686507936508,998.2,6.74772766069258
453.6,544.3,6.60685213695309,6.71834440843483,997.9,6.70737060509816,508.2,490.2,6.578777200329,6.69814416331601,998.4,6.66574874492786,519.3,478.6,6.74744749848625,6.66729392473929,997.9,6.71752524495199,575.8,422.5,6.71417520954522,6.68661845240441,998.3,6.69946446447453,583.3,415.4,6.79933120784717,6.67545081937165,998.7,6.74646911440499,572.4,425.6,6.66007062254554,6.71252845667661,998.0,6.69028433779301,704.4,294.0,6.75571036267385,6.75146593699215,998.4,6.75440982064229,832.3,166.4,6.65193543708804,6.76055340012354,998.7,6.69262624775355,926.3,72.3,6.73399353018089,6.6455918975988,998.6,6.7320141199565,970.3,28.0,6.72370649651976,6.63201059690091,998.3,6.72060268860762,991.2,7.3,6.74910407343928,5.29285714285714,998.5,6.74802001867999
451.5,547.0,6.60858897607034,6.71835851576962,998.5,6.70883815159777,506.5,491.2,6.57922678677014,6.69780352511386,997.7,6.66645602235457,520.8,477.7,6.75058890830555,6.67229289931618,998.5,6.72214955552091,574.5,424.1,6.71823899505806,6.68701500633029,998.6,6.70148127667489,582.9,415.1,6.80215076738974,6.68028856121898,998.0,6.74930150454993,571.3,427.5,6.66821404346723,6.71287529807863,998.8,6.6949351558178,702.0,296.8,6.75792760486847,6.76441751726523,998.8,6.75961653035801,836.0,161.9,6.65120431082613,6.76560303878611,997.9,6.69231337508498,928.4,69.9,6.7343066006904,6.63460067569495,998.3,6.7322352298852,971.1,27.4,6.72271758033251,6.63736645747515,998.5,6.71988898666044,991.2,7.3,6.75125416236952,5.2725641025641,998.5,6.75012632556456
452.4,545.8,6.60422613302661,6.72156980531287,998.2,6.70837359229449,505.1,493.0,6.58209735810926,6.70019321141287,998.1,6.66898490965228,519.2,478.9,6.75324622078604,6.67171530474167,998.1,6.72372716368497,573.2,424.9,6.72266682887749,6.69200092977955,998.1,6.7064054679862,580.2,418.3,6.80101560848067,6.68124683207704,998.5,6.74882352880697,572.1,426.4,6.66500997499122,6.71947621950405,998.5,6.69584514374093,701.2,297.2,6.76100766325464,6.76771929080211,998.4,6.76302309992358,838.0,160.1,6.65298353775542,6.77367716532722,998.1,6.69338302218013,928.7,69.3,6.73656873074203,6.64088638079879,998.0,6.73496300223013,970.7,27.5,6.72350373629173,6.62766791581497,998.2,6.72040467834101,991.4,7.2,6.75321352586385,5.30397102897103,998.6,6.75235079351648
453.6,544.6,6.6018543270435,6.71956762530619,998.2,6.70677205206042,505.3,493.3,6.59513867646421,6.70678694299354,998.6,6.67824257122854,521.1,476.9,6.75384307222769,6.67308088896748,998.0,6.7241439952614,572.6,426.0,6.72597407504589,6.6951212815478,998.6,6.71000328986301,583.6,414.9,6.80484688801157,6.68680068176942,998.5,6.75343590083069,576.1,421.9,6.66943695841646,6.72786073880656,998.0,6.70107791227534,700.5,297.8,6.76418462280559,6.77365475674621,998.3,6.76651811295774,837.0,161.8,6.65496783014043,6.77384553589152,998.8,6.69495704330208,929.8,68.7,6.7349580069569,6.61584195089955,998.5,6.73260468438596,971.3,27.4,6.72487772815446,6.64749363212444,998.7,6.72176551711258,991.2,7.0,6.75533597529851,5.30725108225108,998.2,6.75441976027078
455.1,543.6,6.60388868975984,6.71907680880892,998.7,6.70830971251813,506.8,491.6,6.59611404670992,6.71406203938027,998.4,6.68130148568558,524.2,474.0,6.75085334780447,6.67715542240206,998.2,6.72522216851859,570.4,427.6,6.72926415488841,6.70147092408369,998.0,6.7142239102004,587.8,410.8,6.80317044959285,6.69116380510077,998.6,6.75525711589866,573.5,425.1,6.67371029726602,6.72750841903225,998.6,6.70388532966266,698.1,299.7,6.76397570266969,6.77582074717209,997.8,6.76717548619298,838.3,159.9,6.66136599366128,6.76919463394307,998.2,6.70042063568967,929.3,69.0,6.73666494572129,6.61478837926953,998.3,6.73483377227114,972.0,26.7,6.72258605684645,6.67597104462322,998.7,6.72062777768432,992.1,6.4,6.75497211667441,5.2956043956044,998.5,6.75403771117646
454.8,543.4,6.60718763705901,6.72250518336637,998.2,6.71126507329153,506.8,491.3,6.60069589219847,6.71542087625585,998.1,6.68459052537243,523.5,474.9,6.75978591499974,6.68021620983633,998.4,6.73185156320313,570.5,427.4,6.7287396000887,6.70661434385612,997.9,6.7167048048456,588.5,409.6,6.80340883585298,6.70188138503744,998.1,6.76022062033543,574.0,424.2,6.67343466774218,6.72944346905816,998.2,6.70417095960208,697.4,301.0,6.76610673560542,6.7718418888237,998.4,6.76770397118968,839.1,159.0,6.66379040136655,6.76107591100192,998.1,6.70028158242716,929.8,68.7,6.73575369063211,6.61388965606762,998.5,6.73360149148835,971.3,26.6,6.72502489691445,6.6656135640845,997.9,6.72233372028297,991.7,6.4,6.75921259088688,5.30936202686203,998.1,6.75845971247076
455.9,541.8,6.6030847190478,6.71982617603169,997.7,6.70824991819206,505.9,492.5,6.60000677011924,6.72258122879278,998.4,6.6883995755886,523.2,475.2,6.76024868307731,6.68016817029588,998.4,6.73216355794149,572.0,426.2,6.72993316285423,6.70832391522008,998.2,6.71830810278077,587.6,410.1,6.80501151746012,6.70537482448193,997.7,6.76306229162897,576.5,421.9,6.6712044377361,6.72724199240221,998.4,6.70140698091715,696.9,301.4,6.76764598864831,6.77375049291111,998.3,6.76923432961547,840.2,158.4,6.66313591958678,6.77126373302498,998.6,6.70120471172575,929.5,68.3,6.73334404684027,6.60768380719454,997.8,6.73090358299518,972.0,26.3,6.72389855463988,6.66561986591628,998.3,6.72154410636724,991.0,6.8,6.75794018341554,5.28780719280719,997.8,6.75699502685984
455.0,543.6,6.60608369222468,6.71600199105064,998.6,6.70739878154708,502.5,495.9,6.60026769298084,6.7272171870654,998.4,6.69121967659042,521.1,477.5,6.76377738720353,6.68093597658623,998.6,6.73502022362944,569.5,429.2,6.73029075426428,6.71052508268856,998.7,6.71933085389999,589.6,409.2,6.8078054161574,6.70481880995193,998.8,6.76531250689567,578.5,419.4,6.66801771918501,6.72742363210023,997.9,6.70006341096867,701.8,296.7,6.77020937301668,6.77689464478293,998.5,6.77164994716346,840.6,158.0,6.66517419331816,6.77019009014615,998.6,6.7030432235843,930.6,67.7,6.73799466450639,6.62098231314443,998.3,6.73606835568839,971.8,26.4,6.72631093785599,6.66012425742849,998.2,6.72399821867564,991.4,7.1,6.75635019966099,5.29178571428571,998.5,6.75530524011488
450.5,548.0,6.60815138807746,6.71525855680658,998.5,6.70877098427746,499.0,499.3,6.60247368272198,6.72675089075174,998.3,6.69219704304397,519.7,478.7,6.76178633406898,6.6786354709826,998.4,6.73239216919567,568.9,429.7,6.72985386621515,6.71570284021862,998.6,6.72118939400785,587.1,411.0,6.80806521041254,6.70820643960326,998.1,6.76755250379088,581.1,417.5,6.67233863283997,6.72720545532146,998.6,6.70177576375981,702.5,295.5,6.77341251583952,6.77577544654818,998.0,6.77376397307734,841.5,156.7,6.66268015798575,6.76310036733619,998.2,6.69961338913339,930.0,68.1,6.73906177023327,6.61623745297909,998.1,6.7366051170821,972.2,26.2,6.72687239119938,6.66657984233019,998.4,6.72478628639505,992.0,6.1,6.75765070331088,5.32511904761905,998.1,6.75704079278208
453.2,545.5,6.6122239596011,6.71786318320193,998.7,6.71024180493118,499.4,498.6,6.60303407646459,6.73082025591563,998.0,6.69519176851253,520.9,477.2,6.76501913357585,6.68071521831326,998.1,6.73470534351052,570.6,427.5,6.73381680147879,6.71438710560205,998.1,6.72296807674946,588.6,409.6,6.8111149613802,6.70912138491295,998.2,6.76998561507169,580.6,417.6,6.67144772460258,6.72376082812545,998.2,6.69987426416734,702.1,296.3,6.77368493921284,6.77760864221619,998.4,6.77424836309205,841.1,156.8,6.66700854952193,6.75630766899179,997.9,6.70350607902833,930.5,67.5,6.74041440946895,6.62639487256454,998.0,6.73807147398613,972.8,25.7,6.7295231124639,6.66845185198951,998.5,6.72719282408661,992.3,5.4,6.76265290960918,5.33202380952381,997.7,6.76218037913541
452.9,545.5,6.61695784542732,6.72134840652406,998.4,6.71425501690709,501.2,497.5,6.604296153026,6.73233203654078,998.7,6.69631098536924,520.1,478.0,6.76419878400504,6.68553324781795,998.1,6.73680820496036,569.9,428.4,6.73219311608887,6.71555481198606,998.3,6.72263584893509,587.2,411.0,6.81396943185757,6.70872775419618,998.2,6.77107206431964,579.7,418.3,6.67247643616863,6.7231150189877,998.0,6.70044479787788,703.5,294.8,6.77161746192786,6.77866982305564,998.3,6.77313315933003,841.6,156.9,6.66974709419793,6.77169045222631,998.5,6.70819186694026,931.0,67.3,6.73797267910553,6.64258619840237,998.3,6.73664916567311,974.5,24.2,6.72865039143466,6.66832525317819,998.7,6.7266446807529,992.4,5.8,6.76155330499549,5.35674603174603,998.2,6.76136186286487
453.6,544.6,6.61995948929277,6.72658777416267,998.2,6.7185077842308,501.1,497.3,6.60440161615765,6.73360363760114,998.4,6.69670121022827,518.8,479.8,6.76672057823764,6.68613376454545,998.6,6.73782735218498,568.2,429.6,6.73968256646635,6.7176943501885,997.8,6.72757087764728,586.0,412.3,6.81711911734168,6.71666758962183,998.3,6.77571503590432,577.5,420.0,6.67446749461896,6.71928040832053,997.5,6.69992334546648,703.7,294.6,6.77274625577043,6.7805671903171,998.3,6.77431732731922,841.0,156.9,6.67182207341034,6.77670778423453,997.9,6.71225492726606,929.3,69.1,6.73551726336076,6.65865007693399,998.4,6.73566303524956,974.5,23.8,6.73044417054942,6.68784425143318,998.3,6.72865386255476,992.3,5.8,6.75923176248592,5.36967532467532,998.1,6.75913476848326
451.9,545.7,6.62856843407472,6.72697514995526,997.6,6.72274747071328,499.6,498.4,6.6123914510341,6.74031320624972,998.0,6.70541554593711,519.7,478.8,6.77121154561161,6.68340254247393,998.5,6.73901774068306,566.5,432.0,6.74307515762675,6.71514051670726,998.5,6.72825994669029,587.7,410.7,6.81947397704222,6.71866372336315,998.4,6.77823415411842,577.3,420.5,6.67492899346785,6.71440163227451,997.8,6.69692820782281,702.3,295.5,6.77625920460706,6.78386859195117,997.8,6.77792563556219,842.0,156.2,6.67570741295645,6.7755729991872,998.2,6.71478864237393,929.8,68.6,6.7400858219824,6.63344223396488,998.4,6.73959466991569,974.8,23.7,6.73225558296865,6.69724189506023,998.5,6.73055852633317,993.4,5.3,6.76229601700895,5.35638888888889,998.7,6.76198834104646
451.1,546.9,6.63240530253871,6.72412294477748,998.0,6.7208759964681,502.8,495.7,6.61278369287957,6.7407625750826,998.5,6.7037607084052,521.0,477.4,6.77264888468721,6.68342580257746,998.4,6.73997869796196,564.3,433.9,6.74666564147187,6.71370060670326,998.2,6.72962581669394,588.2,409.8,6.81754795694238,6.71648423732537,998.0,6.7767547208839,576.4,422.0,6.68062583455404,6.7212959455537,998.4,6.70314526504678,701.2,296.8,6.7753126029612,6.78582599317219,998.0,6.77788751268077,841.7,156.7,6.67479129196454,6.78084474342461,998.4,6.71610609390084,931.0,67.5,6.74063756844387,6.63332482056092,998.5,6.73971027973189,974.1,24.0,6.73231006679815,6.69858424165218,998.1,6.73087359132368,993.3,5.1,6.76178143730741,5.41849206349206,998.4,6.76192674191443
452.4,546.2,6.63649709246505,6.72765915555903,998.6,6.72481468429312,507.1,490.6,6.61116705700174,6.73847637563885,997.7,6.70164306534675,520.0,478.4,6.77185025858079,6.68433139997444,998.4,6.73961199335018,565.3,433.1,6.74308972632514,6.71927212878428,998.4,6.7301390321195,587.6,410.5,6.82210834303524,6.72398429936463,998.1,6.78167806431726,577.3,420.7,6.68250591598845,6.72181267874663,998.0,6.70440766431659,702.9,295.7,6.7747004850361,6.78553064622293,998.6,6.77701294971794,842.3,156.0,6.67603862807017,6.78581186597494,998.3,6.71866530643221,931.4,67.2,6.74173581580579,6.64477522730981,998.6,6.74122328741567,975.2,22.7,6.7340948120259,6.6987468835359,997.9,6.73265591708335,993.7,4.8,6.76073617249812,5.38,998.5,6.76063448217757
454.1,544.3,6.6333503659785,6.7265314318004,998.4,6.72346068332137,506.0,492.1,6.61521045097114,6.73931428049325,998.1,6.70354655705146,519.6,478.5,6.7796475152891,6.68805764179031,998.1,6.74522107488884,566.2,432.3,6.7457384088516,6.72242919487749,998.5,6.73299832899031,591.5,407.1,6.82363416009571,6.7230177635766,998.6,6.78249366646341,581.7,416.5,6.68850928020539,6.72609348925514,998.2,6.7095309050154,701.9,296.5,6.77503537626457,6.78795238728641,998.4,6.77725607519789,843.2,154.8,6.6796391091614,6.78278925200204,998.0,6.72174381715138,930.7,67.4,6.74031785599346,6.65479111496501,998.1,6.74060377827169,975.2,23.0,6.73276732563909,6.69208556149733,998.2,6.73141260759536,993.9,4.9,6.76310650640247,5.38857142857143,998.8,6.76311501882644
456.4,541.9,6.63969324952911,6.72515599856354,998.3,6.72551955340424,504.2,494.1,6.61981159551305,6.74194375787741,998.3,6.70670151360519,516.2,481.8,6.7837441131924,6.68983617312748,998.0,6.7473088309689,568.3,430.0,6.74553496985927,6.72365767577675,998.3,6.73380421122384,589.8,408.7,6.82590786855282,6.72153044060983,998.5,6.78307922980578,584.4,413.9,6.68898132841916,6.72337555490372,998.3,6.70848781507541,701.9,296.8,6.7732243671491,6.78817437682957,998.7,6.77651037811358,842.8,156.0,6.68268691023661,6.79141343786039,998.8,6.72598781145875,931.4,67.1,6.74250594152307,6.66252846271008,998.5,6.74331008103518,975.9,22.5,6.73327421047452,6.67917610983787,998.4,6.73116451446411,993.6,4.5,6.76564489816992,5.39952380952381,998.1,6.76566126299806
455.1,543.3,6.6387301267941,6.7255361353283,998.4,6.72577091446133,506.2,492.3,6.62058504587635,6.74225405416245,998.5,6.70536936449042,518.1,480.3,6.78284722018608,6.68780826399987,998.4,6.74619619619619,569.2,428.8,6.74988968064018,6.72221144507771,998.0,6.73588582897928,587.9,410.0,6.8278359870424,6.73134248558596,997.9,6.78764996746539,583.1,415.2,6.68971903221288,6.72519687698786,998.3,6.71025146760097,702.6,295.6,6.77285451037516,6.79134672679543,998.2,6.7775030197503,843.2,155.4,6.68090014937199,6.79021420473561,998.6,6.72375418213936,931.3,66.7,6.74047605150544,6.64631113368552,998.0,6.74099002870315,975.9,22.8,6.73606933856754,6.67819570135747,998.7,6.73384536841451,994.2,4.5,6.77060167314942,5.41380952380952,998.7,6.77069323832851
457.2,541.3,6.63693048542426,6.72583410218584,998.5,6.72650070055463,506.3,492.4,6.61976738428739,6.74646183176434,998.7,6.70702405812626,518.5,479.9,6.78332008361978,6.69108570396444,998.4,6.74840402479492,571.8,426.0,6.75275335732481,6.72282829207301,997.8,6.73829261729607,585.9,412.5,6.82511993136809,6.73065876838661,998.4,6.78566618791341,583.8,414.6,6.69395839086597,6.7307738842247,998.4,6.71434534475581,706.1,292.4,6.77448632755454,6.79241590603073,998.5,6.77852156784093,844.1,154.2,6.67930484608963,6.78655042500215,998.3,6.72352947074145,932.0,66.1,6.74347492044804,6.62831462350446,998.1,6.74329897181343,976.8,21.7,6.73738601402864,6.65319321599809,998.5,6.73419351214942,993.7,4.6,6.77181094709508,5.41380952380952,998.3,6.7719214879227
453.7,545.0,6.64421224157368,6.73145551792539,998.7,6.73154537302834,506.7,491.3,6.62400428890101,6.74502145715927,998.0,6.70804612790832,519.7,479.0,6.78600694821109,6.69853375967024,998.7,6.7529831434641,575.5,422.3,6.75490512553534,6.72440695105162,997.8,6.73999879784268,584.8,413.4,6.82805424150958,6.72896341713049,998.2,6.78693360719509,587.8,411.1,6.69691817873096,6.72851790368597,998.9,6.71497178541267,703.6,294.6,6.77202301180258,6.79184430343266,998.2,6.77652504726723,842.4,155.6,6.68127254517851,6.79362815363013,998.0,6.72609779562507,931.9,66.2,6.74718199846699,6.63231887727362,998.1,6.74760149272554,976.9,21.4,6.74145746428113,6.65971817732456,998.3,6.73873995020203,993.9,4.6,6.77241309761441,5.42547619047619,998.5,6.77254609318738
451.3,546.4,6.64459312366379,6.73226535125537,997.7,6.73309499612473,507.2,491.2,6.62728065656829,6.75021168229376,998.4,6.71075082042805,523.2,475.3,6.79151540042808,6.69496114986512,998.5,6.75483293638501,575.5,422.6,6.75693079177841,6.72821031873156,998.1,6.74312671223836,584.3,413.7,6.83532182032803,6.73303432380556,998.0,6.79317769401035,586.6,411.9,6.70712830205247,6.73041175215113,998.5,6.722202261276,704.0,294.5,6.77303041607556,6.79453337082017,998.5,6.77835500831493,843.2,154.9,6.685489339349,6.79352894618356,998.1,6.73049979020242,933.1,65.1,6.74896265687646,6.63644773123822,998.2,6.74953540242232,977.5,20.6,6.74512017471732,6.67114414918014,998.1,6.74282752488846,993.0,4.9,6.77221541483697,5.41714285714286,997.9,6.77230704856994
450.5,547.7,6.64608510976101,6.73472556504638,998.2,6.73513958461927,504.4,494.0,6.62989451057449,6.74973589254353,998.4,6.71273143986977,523.0,475.7,6.7867171614467,6.69754362173842,998.7,6.75417301068604,574.6,423.8,6.7590776379434,6.72876555513906,998.4,6.74468355115597,588.3,409.6,6.83672845020574,6.73116118057167,997.9,6.79405777566109,585.9,411.9,6.70753446679276,6.7330173333205,997.8,6.72340175386061,704.3,294.0,6.77185357400176,6.79804651545056,998.3,6.77862421248029,841.6,156.5,6.68549222854374,6.79529405213222,998.1,6.73129868005493,934.3,63.7,6.75267926668065,6.65330007899835,998.0,6.75423322601601,977.5,21.0,6.74526358232984,6.67573950204385,998.5,6.74274138056849,994.0,4.6,6.77121653424936,5.42047619047619,998.6,6.77136715874191
448.5,549.7,6.645779345752,6.73834569794764,998.2,6.73744791619478,504.2,494.0,6.62360410180064,6.75373122712292,998.2,6.71157529682212,521.3,476.4,6.78783487207167,6.70098243958688,997.7,6.75562293134668,574.1,424.0,6.75482120899485,6.73006896351546,998.1,6.74230958888167,590.3,408.2,6.83604803109256,6.73388059416364,998.5,6.79538802696582,589.6,408.9,6.70841642557488,6.72795468907801,998.5,6.72226555212527,706.9,291.6,6.77335983870939,6.80383534212426,998.5,6.78135853002447,843.4,154.6,6.68576497916848,6.79373134277675,998.0,6.73093945369611,935.5,62.9,6.75115151447158,6.64305762275797,998.4,6.75209517233705,978.3,20.2,6.74861210962757,6.68018070577513,998.5,6.74602624173793,993.6,4.9,6.7736803911195,5.42,998.5,6.77368611519021
449.8,548.7,6.64535323189964,6.74246426301059,998.5,6.73810027467362,501.6,496.1,6.62336981533824,6.75634462294734,997.7,6.71285746187717,522.7,475.6,6.78804350465222,6.70140796239634,998.3,6.75595549317957,575.0,423.5,6.76104895222613,6.73038706875584,998.5,6.74632764313269,588.5,409.1,6.83884441248945,6.73706412163708,997.6,6.79822280353137,590.8,408.0,6.70757325133811,6.73046991288772,998.8,6.72236244260292,705.1,293.0,6.77376479683589,6.80721543413086,998.1,6.7824814606525,845.3,152.9,6.68491140935005,6.80142145852963,998.2,6.730444818634,934.2,63.3,6.74998631819522,6.63721770579557,997.5,6.75094965592432,978.3,20.0,6.75222671811563,6.6580027605245,998.3,6.74907341799481,992.1,5.1,6.77307548980615,5.43,997.2,6.77319380818552
452.2,546.1,6.64838357694144,6.73965926432802,998.3,6.73816527677157,503.4,494.6,6.63128140598453,6.75794181123452,998.0,6.71775720839994,522.4,475.3,6.78544880138394,6.70423239523338,997.7,6.75677777386327,571.5,426.9,6.76288913574964,6.73860036828482,998.4,6.7510280580458,588.6,409.9,6.83916388736234,6.73553276389108,998.5,6.79760391654179,589.5,408.9,6.70761389580708,6.736527046477,998.4,6.7246601126627,705.8,292.6,6.7765050846548,6.80156668976489,998.4,6.78264241139771,847.7,150.6,6.68523219411084,6.8092343071689,998.3,6.7316137796158,935.9,62.1,6.75157614115599,6.64724070186839,998.0,6.75291422754917,978.3,19.8,6.75365241115417,6.65950180975352,998.1,6.7504323599485,993.0,5.2,6.773442349041,5.43666666666667,998.2,6.77359931735322
